,fecha_no,latitud,longitud,geometry,cp1,cp3,cp5,cp7,cp10,lp15_cp1,lp20_cp1,lp30_cp1,lp40_cp1,lp50_cp1,lp60_cp1,lp90_cp1,lp15_cp3,lp20_cp3,lp30_cp3,lp40_cp3,lp50_cp3,lp60_cp3,lp90_cp3,lp15_cp5,lp20_cp5,lp30_cp5,lp40_cp5,lp50_cp5,lp60_cp5,lp90_cp5,lp15_cp7,lp20_cp7,lp30_cp7,lp40_cp7,lp50_cp7,lp60_cp7,lp90_cp7,lp15_cp10,lp20_cp10,lp30_cp10,lp40_cp10,lp50_cp10,lp60_cp10,lp90_cp10,DEM_mean,slope_mean,aspect_mean,nhd_mean,geo,cober,pre_anual,fecha,mes,pre_mensual
293,2018-11-12,6.232765068021992,-75.48374291232,POINT (844362.4452913796 1181185.6427549399),6.970722,16.67875154,27.11941263,55.42931413,131.307644123,130.881237303,164.55291593799998,276.772576303,358.44358892699995,460.148883277,549.018383802,708.121963949,124.303717493,185.033397983,289.89016611700004,373.286183297,458.390600982,541.4783267720001,699.938175419,143.93589643,205.997489643,288.844782087,395.790684677,464.115880476,538.518115722,688.241418419,126.55877018299998,216.215947483,275.984681287,390.785634047,446.942365446,536.434955742,660.773369319,105.8598951706,152.00252381,223.533708964,316.476063456,424.969682079,492.173054596,618.910958712,2511.7451923076924,4.0762481689453125,136.49510779747595,0.9385887292715219,1.0,3.0,1834.1263,2018-11-12,11,185.37894
294,2017-12-06,6.176547224899336,-75.65229772420042,POINT (825684.4907553799 1175019.0692205),6.61302452,7.38872636,32.28608026,38.150224929,49.180437619,72.338947835,170.18968988999998,254.547591793,344.770551292,413.702486972,471.466988939,845.8769441874999,100.280169951,191.7475458,289.938317176,350.01072819,413.695626192,490.887943162,862.3441976874999,109.54597535499998,190.771627393,276.324236083,341.53167892050004,393.522284492,487.937725522,867.7502793875001,164.7670520295,219.859141149,283.7100670305,380.0479684120001,409.838413599,520.963477185,876.5068108375,175.744374629,212.093034149,293.283451123,369.352806552,427.041555369,529.142594131,924.2306246375,1855.5970052083333,10.560439427693685,76.5233154296875,0.6642527182896932,14.0,5.0,2044.8639,2017-12-06,12,117.41677
295,2018-01-09,6.237596425112328,-75.4802819391358,POINT (844746.9914141796 1181719.06746038),0.3438806,0.3438806,44.56553566,88.55603137,116.03295314,156.45691745,156.58337164,207.332164089,316.957750862,351.081164151,474.73720655,686.637271292,156.58337164,156.642350574,237.820551012,318.92136188200004,395.586620233,501.78686179,699.0836911600001,120.34887009,120.407849024,213.550106262,282.686860332,395.931947408,478.54417189,663.25992118,75.82508795999999,75.884066894,169.977461632,241.243933797,361.763579246,453.89296121,644.78139569,51.00877513400001,86.156136049,211.324175422,235.70752102,349.07786401,448.75260415,644.934834948,2498.3978365384614,14.626578697791466,246.77398212139423,0.17350512284498948,3.0,1.0,1834.1263,2018-01-09,1,58.578083
296,2018-08-08,6.34559709074923,-75.69370140000673,POINT (821157.8335384189 1193734.9187993),0.0,26.44325167,69.73398588,72.08832765,113.38367735,220.149709801,236.905680391,250.457220017,313.369614627,386.708032084,422.499224164,869.2102208580001,199.267756581,218.278659721,224.013968347,301.71169546600004,362.184819534,398.764970514,932.393455158,167.63747959699998,176.62389104699997,182.926988827,285.095523966,341.118016404,360.696126484,930.476649798,168.433664947,176.737587137,220.121006797,299.860392965,342.485696203,392.315325283,956.146872218,134.58488145,140.277651777,197.233157357,277.031813463,312.823005543,399.328654463,936.980765768,1951.9275841346155,32.90794489933894,272.20365084134613,0.8169483771690955,2.0,6.0,1774.0905,2018-08-08,8,143.08449
297,2019-01-17,6.246679601502446,-75.67692079811444,POINT (822981.6808636992 1182785.9168712597),0.0,0.24577977,0.67958198,4.80403072,29.025233815000004,35.740038670000004,35.74003867,42.41971179000001,57.736637588,129.649052191,275.60297961,508.4276658330001,35.6679991,35.6679991,42.34767221999999,77.219395081,161.72121293100005,288.90472644,562.199941663,35.06045669,35.060456689999995,54.993548088,85.07136500099999,200.401422921,303.45226176999995,575.060120393,31.928530918,32.466454518,54.085817248,93.314259361,249.296957525,302.137826915,576.190190968,7.24016797,13.91984109,28.52029593,92.432858991,235.737806855,298.191089635,618.940411275,2276.1839192708335,20.700580596923828,260.1090901692708,0.5830341577529907,5.0,1.0,2009.2482,2019-01-17,1,74.56511
298,2017-11-20,6.233472972030489,-75.63137722097912,POINT (828019.2350723806 1181309.80195362),9.24267671,63.050791519,109.362845119,129.23856287200002,146.59248917,179.935838861,208.386951285,321.16870802399995,364.958410522,449.823002638,522.0171872779999,843.200288965,135.896229075,178.77661824199998,261.765572001,314.478007502,400.917632338,490.125255086,804.306530135,102.245357215,157.82847620899997,218.629659901,271.54719107200003,357.392825938,491.09998198599993,763.51535396,84.838300422,150.625391801,202.201170713,264.933973185,346.640749015,491.250928393,754.625558237,124.94737307,165.29104148599998,187.544743401,271.231102177,378.671621287,501.501224205,753.226252149,1750.43994140625,13.482836405436197,131.9532674153646,0.6739521026611328,12.0,7.0,1916.7314,2017-11-20,11,197.68546
299,2018-09-24,6.272718605740975,-75.64330415557427,POINT (826711.7782548596 1185655.3739074199),0.026689835,28.9838126,40.67892581,74.00461282500001,123.52686577,145.625068445,231.274226245,272.598811945,330.401370415,380.059525065,471.784686415,588.110228262,158.119078795,203.057411285,245.781218385,308.110373655,380.456710405,464.322478095,597.1901123319999,195.102860035,201.193147035,238.403689255,300.732844525,384.681070788,469.338450665,598.778833672,161.65611796000002,166.36731265999998,211.1993072476,273.74611851,364.765142878,441.5001266480001,567.883231553,113.58446689,144.71620142999998,162.67561422,250.34157578,350.69211379800004,394.839998958,516.9721443330001,1972.0240885416667,26.03864288330078,299.0479329427083,0.6846296787261963,8.0,0.0,1864.2473,2018-09-24,9,193.07854
300,2017-11-27,6.278498310460776,-75.54213028760088,POINT (837913.0574604187 1186262.3744342998),0.0,4.79307423,20.46177911,46.86894087,71.131583114,110.337839444,120.3382077842,218.8576598618,311.4932338474,329.2147956054,422.59894754,701.3465373438,112.9180092147,131.5822720692,259.0580545181,309.10489682800005,336.5910347254,421.9733502132,726.6672492238,101.0535867547,140.53516563,252.9398092361,299.6115971486,330.2163800654,433.3054890232,716.2332052960999,79.5104480942,121.8271249918,266.823339909,280.606489307,325.986536941,425.43530301,698.0272449649999,87.51304295599999,133.8355960198,249.537555468,267.316642838,357.70156897100003,419.454803375,696.0630817121,1964.4552556818182,36.30680708451705,249.47074751420453,0.8421506014737216,4.0,8.0,1850.9341,2017-11-27,11,197.3326
301,2016-05-22,6.227463537318949,-75.56754455004439,POINT (835083.8966998205 1180624.62711646),0.28678852,7.637811429999999,21.185632997,21.60195723,22.375556163,171.84212484699998,206.161945981,358.699386528,400.116960267,501.1034851710001,525.3373348299999,678.348779725,171.432954541,223.329445057,354.442345478,419.578327565,505.349736928,527.273691785,680.6154411050001,180.132890234,242.84722508400003,341.328165561,414.987731975,499.490963091,515.149137998,688.528240738,201.675096598,309.273892771,344.481745981,434.50550992,500.323352701,519.817102376,688.362688568,242.162520654,336.667014271,377.44210612,451.00038116,500.584395393,546.7596475140001,690.0849026779999,1510.1864483173076,28.8233642578125,180.0947265625,0.2617386304415189,13.0,3.0,1968.7611,2016-05-22,5,221.57657
302,2016-06-13,6.212259818893203,-75.6915039485553,POINT (821355.6001158595 1178982.96660058),0.0,6.842591840000001,24.498560134,59.859507324000006,110.82694726900002,192.966973479,269.494560355,294.991909895,478.341934789,615.876734274,623.935625134,932.3183598,233.265901435,263.016816515,298.740587345,490.3804105539999,613.893976434,652.184692253,992.73561326,222.744836651,248.003575161,372.823567411,501.40707142,597.07720857,671.608012464,1000.146275266,209.635053031,228.894475411,382.118843185,496.40649825,562.23910694,640.228172484,971.204095516,161.38163231599998,179.94321422599998,352.72542816,491.275938605,512.5650347650001,632.619082464,962.812075991,2207.1458333333335,36.34999084472656,42.4862060546875,0.5791300137837728,17.0,1.0,2009.2482,2016-06-13,6,170.37085
303,2018-10-02,6.213168483672496,-75.65205894518238,POINT (825722.9453676601 1179070.3378885398),16.59667724,44.34209783,86.95326115,107.38562815,133.03493066,162.624532754,231.688056434,395.255175458,433.238607648,476.471048458,561.2706369819999,691.347198038,190.483260934,211.176520604,375.846854938,409.136963108,452.211239968,551.587924812,695.778549138,163.848719504,206.457133804,333.055697418,375.976500548,407.618972148,524.013208338,661.830254418,139.739844728,210.230416178,336.877197438,353.21942364800003,385.186229718,527.256513718,668.226166938,157.485600788,279.41644737800004,317.399879568,360.632320378,445.431908902,531.401326398,674.785275728,2165.6330915178573,29.838409423828125,120.91343470982143,0.42954277992248535,8.0,9.0,2009.2482,2018-10-02,10,252.97714
304,2018-11-06,6.235661270383093,-75.51958043272892,POINT (840396.1267105006 1181516.73395142),12.7290324,28.781568016,47.480441996,50.27478778,50.45729097,87.514572336,148.80622253299998,211.07538969,323.46611143,374.94569163,457.464478935,580.9348947650001,101.84991028,138.714822075,225.862788614,309.35723761400004,398.823284729,471.2449424290001,590.0030726489999,98.92172906,118.704398145,231.653355515,311.707677776,389.945133809,452.843595199,614.6054568889999,112.909685755,133.82108224,239.310178004,313.627056234,388.989470439,458.605817039,614.257496509,114.554205935,157.022418694,285.754121364,329.27146593400005,414.543213019,460.528204499,630.3737182790001,1987.515625,21.70343721829928,251.18949068509616,0.4450060771061824,7.0,6.0,1969.9814,2018-11-06,11,203.38469
305,2017-10-09,6.218512542514029,-75.5576443846033,POINT (836177.1063917784 1179631.35352702),30.2830875,30.471847943,51.550146433,66.56376336299999,130.84243685299998,132.517838455,168.72735640399998,296.110082019,396.794530484,487.949144321,589.657712381,729.807593039,146.10360568200002,211.038825866,348.30959570900006,432.726968004,497.365889137,606.281176941,732.021014049,143.23712380499998,209.710119618,341.019505638,428.613162053,507.138450713,587.141071473,712.465278938,148.516180746,216.297348736,331.001081724,417.1406939040001,491.740723731,608.950662414,702.086824809,130.04358792699998,180.889929673,277.853288034,380.557729604,476.192223301,551.446676974,642.792167439,1742.4154829545455,15.97051308371804,206.25279651988637,0.5846959027377042,9.0,6.0,1968.7611,2017-10-09,10,266.4711
306,2016-05-31,6.26050737288047,-75.53910244994309,POINT (838242.6684228195 1184271.2287665799),25.589213410000003,27.56217415,54.319194115,62.80906918,63.40881449,54.986938135,125.244315639,243.388397432,347.528034046,391.847999974,475.245246396,612.64738721,53.08047370899999,175.61280412000002,291.68340970300005,346.572660962,414.992448447,504.921599987,610.761494506,34.64960074,172.393635855,292.975370063,324.88424405200004,396.091291914,508.650178625,589.426175581,116.397346592,165.73142569499998,307.256628529,318.497439758,402.004499578,495.411862585,575.9442740520001,160.132705861,183.639743979,309.109978823,344.329127003,436.76795554600005,497.126752061,639.9465941619999,2004.8152669270833,38.491434733072914,225.43408203125,0.5480310916900635,4.0,5.0,1850.9341,2016-05-31,5,223.04109
307,2018-08-17,6.209854730105373,-75.63408658319034,POINT (827711.5981741394 1178697.8602925),0.1982328,29.507300579999995,36.00212802,36.00212802,36.00212802,121.83662693,166.959387166,208.831525396,222.661480446,311.720916455,368.964539565,643.9362913674,113.98052358,161.169949706,195.507872496,202.375801856,297.978867585,347.324720535,635.3167207974,119.863309156,156.807594136,181.980753156,200.987722286,322.31812499500006,351.558265235,656.9873693974,147.64283036600003,168.206931706,185.31424761600005,229.40658233,332.603957285,375.462492935,695.8485024720001,156.807594136,173.90981363600002,186.620680656,251.71867726,332.732083835,375.384593885,736.3575264875999,2086.986505681818,27.014104669744317,341.7865545099432,0.2568749731237238,8.0,1.0,1916.7314,2018-08-17,8,149.64743
308,2018-09-03,6.202875603822107,-75.54524492317138,POINT (837544.9918857405 1177897.7232343399),2.418972,11.61810447,15.24581986,35.09469216,53.883213676,64.642976906,88.47642550399999,153.77763184399998,203.496882453,222.253735743,228.302007813,360.226373554,57.202906556,81.733163684,147.034370024,200.282286483,217.940820673,254.002145583,376.063762034,72.805671184,77.00675948399999,152.57752161399998,201.95227592,213.69329528,252.70114714,399.009213304,61.222715084,61.222715084,145.98506801399998,187.975024364,198.62649994,241.144957994,388.888569424,37.855148454,75.27287611400001,143.58430165,171.85448791,177.90275998,232.71521765,406.683961888,1931.5398995535713,14.069117954799108,252.39170619419642,0.1328081488609314,13.0,1.0,1969.9814,2018-09-03,9,185.45418
309,2016-05-27,6.214883283273812,-75.60596613500061,POINT (830826.4217688198 1179245.08046446),24.44410644,29.255150554,29.255150554,29.255150554,53.315343394,40.697362277,218.575399738,298.724974158,338.781749504,403.2220314279999,520.033051309,686.362480691,131.524397879,220.971444706,326.859930686,328.137953177,436.713227505,511.631496395,679.148666973,183.045224206,233.278591456,326.98822999600003,362.034626807,445.483659195,511.631496395,694.743243273,208.095747326,246.306202926,327.430476646,371.140618494,481.030611585,522.579946789,721.5930255430001,210.034258306,247.529542396,304.711400572,369.414803285,486.279922205,510.284810809,726.166312329,1548.3422154017858,18.888584681919642,58.78526088169643,0.20252537727355957,12.0,8.0,1916.7314,2016-05-27,5,233.13675
310,2017-12-29,6.2510250707641175,-75.52572655919818,POINT (839720.4242375783 1183218.1748222199),3.226239316,3.226239316,10.49137199,10.98933992,10.98933992,9.9553604,85.764668129,149.396777024,208.865237882,264.552452788,326.669926352,573.165229016,35.968024119999995,85.76466812899999,150.064552864,224.364908184,265.216562568,347.375280216,580.269874716,66.09649154099999,89.709794861,149.38267693,240.919590989,287.303906265,367.598874441,577.261663041,78.780157141,88.92979866099999,148.56556323,239.685970299,293.653812334,374.75497333,599.859018926,87.910646291,141.443890266,184.663793347,254.97099783,310.398847503,417.471435901,605.1939028480001,2092.6534598214284,19.413221086774552,320.25083705357144,0.06362057157925197,7.0,5.0,1850.9341,2017-12-29,12,107.387
311,2017-10-20,6.216184912007146,-75.51233187183004,POINT (841192.6865363003 1179360.04268546),2.103561322,2.686053857,6.542763997,25.2222694927,30.7638453273,56.8307293748,132.4270629357,168.9538509537,276.027974246,351.60546218,438.155372425,608.534219533,94.9639189343,132.40312240769998,185.4302439377,321.123399326,389.154719145,456.925348661,624.230069593,122.6890179237,130.8639679967,218.2986398477,334.589297192,422.832173726,464.755341486,637.904931238,109.351117292,136.50458664599998,205.744079243,327.515468122,412.970090171,452.940799846,636.955600179,106.6403911124,141.291189584,227.652788789,329.243077936,412.715868019,506.730301498,634.6462800090001,2541.49267578125,31.119288126627605,35.835001627604164,0.5017070770263672,4.0,1.0,1969.9814,2017-10-20,10,247.66861
312,2018-08-21,6.341402215779031,-75.69264606777726,POINT (821273.1973752589 1193270.47142646),0.0,6.85607207,6.85607207,38.17639998,45.31552438,72.09837258,141.431346813,262.79274599,284.64063802,332.82674305,413.840318884,667.064067491,110.76413843,153.988731053,266.53749569,281.00960334,337.68684473400003,422.002213894,695.001130206,112.82536577300002,184.509254783,270.21063757,281.00960334,354.228196444,422.514031824,738.223589636,120.982931873,167.510811313,252.22117337,258.26115471,337.152400114,399.765583194,724.335769216,144.598717353,217.13924276,239.99236739,283.43353896,366.601797054,409.507562344,769.296923976,1862.6736778846155,39.02711838942308,160.29668719951923,0.46669424497164214,2.0,3.0,1774.0905,2018-08-21,8,143.08449
313,2016-06-01,6.234912934035045,-75.67802640735025,POINT (822855.3299947795 1181484.54452954),17.9650751,81.493649402,111.308237937,157.84430703700002,168.768126637,174.008203552,179.67561512200004,380.33056327,528.800017149,564.242480907,681.019500201,1018.5395720915,112.82998429,213.81855057,365.652852809,466.30427755,533.1313162199999,673.036239601,950.5146231345,82.07530237,226.93521435,373.16423101,437.095067426,507.873233876,656.506136921,920.7000345995,94.013346525,202.39164014,349.06418041,389.492321536,482.6812005860001,636.9432545070001,874.1639654995,169.62065799,223.18847014,377.73468956,415.427551436,519.324805771,626.3712937164998,895.3957980745,2218.460186298077,30.983196551983173,257.08462289663464,0.9056496253380408,5.0,1.0,2009.2482,2016-06-01,6,170.37085
314,2018-10-18,6.283926383853328,-75.66219588507191,POINT (824624.2421596595 1186901.56438306),32.451637686,64.03387763,64.25382297,84.14739534,133.50996268,187.92887662,309.26871831,403.17778617,496.096559555,565.3466139750001,608.516704896,831.6307969,204.05805478,297.24973368,412.15397408,486.817420565,559.311902052,574.630275266,800.990297664,237.43133424,296.28585514,420.06114361,524.103385725,563.558766138,614.757452022,805.1572815530001,279.48424477000003,307.030085414,405.3667410000001,507.899309895,548.5078033,606.749323018,788.459091393,229.079496874,299.07133829,365.606121135,461.240166095,502.252846386,556.600714408,741.256165848,2249.3116629464284,28.88858904157366,86.88321358816964,0.044251901762826104,8.0,6.0,1934.6694,2018-10-18,10,248.56665
315,2018-08-08,6.238448774339199,-75.62141759398983,POINT (829123.4317964204 1181857.0221255799),0.0,27.37867504,78.89689083,80.80238836000001,100.490811854,149.649765849,167.00798442900003,179.585403989,234.632083823,307.96335574399995,351.189292522,716.369332582,136.62538310899998,147.04628599900002,153.99998074899997,229.540798269,283.813403694,326.531046342,746.313963542,88.111093599,96.296046159,102.111307859,205.695246484,256.595924194,278.432036762,704.652975737,88.044419439,98.234830929,135.659853323,224.563026544,257.88452689400003,306.214991487,751.544505052,75.386617369,79.677691839,133.276107836,210.477180924,253.703117702,346.610617527,759.7346397169999,1658.4459635416667,15.946863810221354,197.95013427734375,0.2890936533610026,8.0,0.0,1916.7314,2018-08-08,8,149.64743
316,2018-01-16,6.351149488817345,-75.69927753666984,POINT (820542.5597419398 1194351.1163038597),0.09544583,19.69626964,21.12254898,59.814120714,61.343367554,160.15857847,191.47413053,195.15844439,289.73205318300006,359.483589986,488.503180962,829.352598201,154.37683965000002,177.46248831999998,177.46248831999998,285.510655653,364.905917296,521.5520308119999,812.7010281610001,171.110087895,174.85896290999997,188.634839895,285.686427573,367.131600006,543.2593426020001,815.316816751,139.298066865,139.298066865,168.707363279,270.703054356,348.144874702,507.865394792,781.068688721,137.846034705,137.846034705,229.537040103,299.288576906,388.414348382,531.017106792,789.9076402009999,1864.9610770089287,28.350468226841517,328.5379115513393,0.603647095816476,2.0,8.0,1630.5826,2018-01-16,1,44.503166
317,2018-10-31,6.227998874239972,-75.65508038575015,POINT (825393.3344052599 1180711.9984044202),11.0651829,11.0651829,11.6380485,20.0951191,49.042232886,132.28020551,185.28495267,362.122077245,466.074235687,596.678090244,786.1255008200001,948.178021535,147.28239219,210.868182666,398.533409866,502.776382186,609.74492856,788.0854016650001,967.207041495,161.1038636,230.804878536,437.708202487,514.388939556,647.33049661,808.3907746149999,988.644059395,190.933676016,317.46248910500003,429.349937487,572.2790653699999,695.6451417200001,806.2529305149999,1005.156838025,194.817261416,317.680528875,427.071600697,559.311718054,744.80998095,783.405625365,987.148780615,2313.61865234375,35.6518300374349,115.45526123046875,0.8424176375071207,8.0,1.0,2009.2482,2018-10-31,10,252.97714
318,2018-12-11,6.3292364198430064,-75.70178982563768,POINT (820256.8969078581 1191927.71268518),0.0,0.71254134,43.879010570000005,69.50471941,74.00091391000001,130.55900031,174.81818707000002,231.49321129300003,346.972297973,394.547935063,513.337396969,925.2536823444,143.71392086,186.73805523,253.537642643,370.601143923,419.390768523,590.997235109,925.9267054944,120.53021476799998,163.620378928,217.33629762,328.052193703,406.393846843,567.849148001,925.632847632,123.492813568,148.361568828,239.388118406,307.768453196,397.475839182,589.830177982,936.071476538,134.477176188,160.729439976,271.504242596,315.286223976,406.987451762,642.583658432,959.404547158,1923.5866477272727,31.86752041903409,324.20090553977275,0.8278216448697177,9.0,1.0,1887.7502,2018-12-11,12,107.29073
319,2017-10-25,6.227280432553688,-75.54387347382121,POINT (837704.3038509006 1180597.03618342),4.796205298,19.801607437,39.260969081,41.9182536193,45.52618699149999,61.74245548099999,98.71978412292,173.45977690450002,289.24891817310004,404.91908555805,491.27771712305,687.2695751243,70.782395896,100.01347182252,184.793153591,298.7045650227,395.46259954765,480.61365268265,675.91644507615,58.68695150027,125.0526320807,181.52818294475003,288.42651961885,382.8523865654,467.9157055604,659.2310768417999,71.11705311782,133.43677608675,201.3017839123,327.0335891816,403.6659151479501,499.3987525979501,672.8891549893501,119.77205519359,131.96642793964,252.72712626334,366.79170539994,455.22730324329,524.79368044014,687.61008393469,1746.1978665865386,7.451885516826923,13.568155141977163,0.12616561009333685,13.0,7.0,1969.9814,2017-10-25,10,247.66861
320,2017-10-10,6.369370602241916,-75.70762352685516,POINT (819625.1425632604 1196369.85290462),4.41813871,4.41813871,24.12051077,28.09351832,89.96501663,111.930834008,217.329677778,383.367137938,456.469525628,603.2592952780001,683.1493148299999,805.302718189,187.452973138,237.630842798,427.016558798,528.112968578,621.750718658,701.53029369,809.017935012,191.7232516,268.51700622,430.541292995,558.8655080999999,612.297184885,686.3694847419999,791.754733682,198.10231451,305.12063362600003,429.763896945,569.2553444499999,609.661808075,708.527512832,793.6939961319999,203.30176052,273.994144666,370.873264935,509.27444478,598.621935352,646.6909761219999,732.138203507,1579.1688701923076,38.656360332782455,148.39042780949518,0.1554571665250338,2.0,5.0,1653.7441,2017-10-10,10,212.34216
321,2019-01-21,6.208921968159534,-75.50799499199564,POINT (841670.6224317796 1178555.3071384602),0.2736066,4.050657814,8.915204414,9.464302614,9.955873774,42.663234244,42.663234244,44.33578420399999,54.384500184,72.704115334,178.88278024400003,344.50816935200004,38.88618303,40.40903799,42.35576747,50.60744897,92.67696113,186.11349588,362.955767328,34.02163643,35.544491390000005,37.49122087,45.990344930000006,102.86665174,184.96218216,371.072537328,34.99539319,34.99539319,36.94212267,58.60461172000001,117.93602391,193.8867194,388.996503188,34.503822029999995,34.503822029999995,44.70223300999999,63.50672748,148.11739136999998,199.01836479,396.847855438,2599.9127604166665,19.989246368408203,95.08499145507812,0.6467877229054769,4.0,1.0,1969.9814,2019-01-21,1,79.97835
322,2018-12-12,6.211138196015474,-75.48765531996891,POINT (843922.9640081802 1178794.42855814),0.0,0.0,1.56991099,17.95555597,22.63872847,63.6974755498,139.7449547626,176.8137079606,281.9669023456,345.08148577090003,424.242601124,708.668657824,85.8557827978,154.6812762526,183.4749708906,282.7569962456,369.9367022709,451.303280094,709.468863224,107.4662805396,156.99715619260002,195.7181722406,282.8714110756,382.0168202878,465.173485574,722.190690664,126.0057846826,150.5472833146,204.6143536956,268.0532873056,387.7797347178,463.215184914,744.458724184,137.1864930826,151.4453077606,256.0381008656,308.5896024209,403.1785647989,490.644878398,771.889111064,2612.7486979166665,18.614519755045574,301.0390625,0.4555892546971639,1.0,1.0,1834.1263,2018-12-12,12,96.37951
323,2019-01-13,6.303135073005008,-75.56165465198873,POINT (835759.5991727395 1188993.8768052603),0.0,3.9187789200000007,49.615957242,68.483675303,69.061740343,69.061740343,69.061740343,71.996160756,75.32540304599999,162.84931460500002,209.345933325,407.691445965,68.247339873,70.331376713,71.428314376,74.57333364600001,166.068383895,208.796926495,408.448657375,19.445783101,21.850722064,22.626757604,39.649310704,136.776800874,164.45033716,388.389809603,0.57806504,2.9830040030000005,4.069487922,31.368026491,129.378921274,150.312996677,401.8305864890001,2.5611881800000003,3.1011107200000003,7.590171622,99.413341965,144.80939131099998,200.425780341,429.764922796,1494.675083705357,14.23347909109933,147.76754324776786,0.35988153730119976,12.0,7.0,1745.7523,2019-01-13,1,64.633804
324,2017-10-11,6.29396723426301,-75.59845375587261,POINT (831683.4102710597 1187991.40623814),2.7221421,11.28830658,12.09560833,24.113029356,56.87236061,106.0870793365,151.017350177,302.396144382,385.2543062544,467.8454147564,565.9072133286,712.3411159861,124.403133547,170.276135345,327.7257817044,407.0155306944,485.3322688544,572.7330033216001,705.5910349840999,142.870935181,219.076130475,356.03523916840004,442.6004598184,488.0407518584,591.4098070306,710.0286508881,155.68627224,227.69480712,354.2704151784,440.9324954604,486.9999209279,578.1506839706001,697.1051691281,176.29477436000002,236.297791356,330.2997514484,414.7125887504,485.8312326026,577.6778704686,669.7406610781001,1938.012920673077,18.903009267953728,133.3371300330529,0.552075459406926,12.0,3.0,1999.781,2017-10-11,10,257.31787
325,2018-12-24,6.278521709980138,-75.53374304508067,POINT (838841.4616711797 1186262.3744343002),0.0,1.51360862,2.0163233554,2.0163233554,2.21128358,3.32169403,9.55101628,94.84199672034,178.71920521534,229.75416248534,272.52987291034,547.29050988324,3.1859487,11.5461813,102.53739773034,179.83806893534,254.01560525534,281.43806472034,574.86163210324,8.3793955,22.33683915,115.51885919534,184.54020841534003,255.92168675534003,305.37903679524,583.42867795324,8.3793955,31.839478110340004,145.72192439533998,185.17706731534,255.92168675534,313.44109083523995,612.43349157324,22.33683915,86.49077828034001,177.47950120134,221.63112402534,258.28909823034,333.48535443524,667.8163074292399,2246.7037760416665,23.101211547851562,234.748046875,0.8145413398742676,4.0,5.0,1850.9341,2018-12-24,12,107.387
326,2017-11-14,6.291144064290408,-75.58291164473516,POINT (833402.8807915796 1187674.11050818),1.703706,4.22225333,7.74421244,12.644846,22.57960266,71.735298325,127.447665029,172.653794254,203.333920199,276.155554624,405.135345234,612.94510988,93.983002589,135.149406729,179.490354599,219.484555279,300.196529114,433.218111104,616.6649386900001,111.156570339,165.831121459,174.908059279,259.682947629,304.437545574,438.185804194,653.11999586,117.407816909,160.495751349,181.968588539,261.337769449,329.050942524,452.385442284,664.006374764,154.328761444,154.487670839,184.782573969,256.872586739,386.978790834,479.481861034,674.827773854,1667.4334309895833,8.222426732381185,138.78643798828125,0.8477605183919271,12.0,7.0,1999.781,2017-11-14,11,214.80737
327,2018-09-05,6.234420253617649,-75.66224515681567,POINT (824602.2680954997 1181424.76417462),36.68979752,70.31643619,73.89016284,76.88110313,104.53597965,78.46651451000001,93.55348222,154.21281035,270.76249266900004,302.288028169,317.49111756900004,513.363423839,59.8132308,92.0741938,171.182390322,243.040533949,268.69104069900004,281.929199499,480.884405889,56.89330638,89.15426938,172.492922202,244.535174599,268.618795949,314.473177599,508.247732179,77.30411383,84.6296993,185.152033229,247.705997229,265.62785565900003,319.242314409,551.040990869,57.81420792,57.81420792,189.202945239,223.703943659,248.306542199,340.275516554,556.0087380150001,2366.201729910714,31.29260471888951,188.73210797991072,0.6203335353306362,8.0,9.0,2009.2482,2018-09-05,9,201.67686
328,2017-10-28,6.292848479222757,-75.63949334747691,POINT (827140.2725059794 1187881.04250598),5.308118240000001,25.57409124,32.88532734,106.684300073,117.954531903,123.690504818,139.15523366800002,255.556275565,329.059695195,476.093425055,583.574863523,771.7655621729999,109.09626100799998,129.257062995,239.460762105,353.998240685,480.669180083,596.388820463,752.792566463,112.946480694,128.376158121,260.406061931,357.570557721,474.893223519,592.517487089,748.590786799,40.385807315,107.361754647,194.290101622,309.34911740200005,404.16318476,524.826137734,679.339917275,42.345323907,143.005722549,197.361420522,346.98080053,431.775986248,534.302762248,686.218257925,2177.5069110576924,13.346598698542667,193.86962890625,0.9316252194918119,12.0,6.0,1864.2473,2017-10-28,10,239.82452
329,2017-12-18,6.317187154692554,-75.67336425231919,POINT (823399.1880827394 1190584.9539439),2.1743941,2.21127572,2.21127572,8.852087427,147.558109787,161.55485553700004,193.574979235,297.30183095610005,407.751051642,509.3780218089,654.8979953625001,913.2209521535,183.761847475,193.825956935,353.6887801911,408.352893782,531.3436630003,655.1573057625001,956.3723827635,192.61275323100003,206.3128745708,376.5207732311,449.643037116,553.79678165495,665.4342470355,973.2048387635,188.455972028,238.4844831668,371.3782326615,445.812525239,587.31835284365,667.8233543575,998.7010527825,75.8116075348,153.1278548551,264.68467145039995,340.4114904919,520.8221132044499,583.81865753735,902.45108396715,2551.7373046875,27.979527791341145,200.0138142903646,0.5306499004364014,5.0,6.0,1774.0905,2017-12-18,12,84.06144
