,fecha_ho_1,fecha_no,latitud,longitud,geometry,cp1,cp3,cp5,cp7,cp10,lp15_cp1,lp20_cp1,lp30_cp1,lp40_cp1,lp50_cp1,lp60_cp1,lp90_cp1,lp15_cp3,lp20_cp3,lp30_cp3,lp40_cp3,lp50_cp3,lp60_cp3,lp90_cp3,lp15_cp5,lp20_cp5,lp30_cp5,lp40_cp5,lp50_cp5,lp60_cp5,lp90_cp5,lp15_cp7,lp20_cp7,lp30_cp7,lp40_cp7,lp50_cp7,lp60_cp7,lp90_cp7,lp15_cp10,lp20_cp10,lp30_cp10,lp40_cp10,lp50_cp10,lp60_cp10,lp90_cp10,DEM_mean,slope_mean,aspect_mean,nhd_mean,geo,cober,pre_anual,fecha,mes,pre_mensual
1492,2022-10-01,2017-01-21,6.267619355079775,-75.59988758075751,POINT (831516.2235157124 1185077.1096304895),1.85255562,19.011228260000003,34.032625974,47.0412598048,56.821579373000006,91.2427545365,91.2427545365,91.2427545365,91.2427545365,91.2427545365,91.2427545365,265.85746000999995,75.9076970115,75.9076970115,75.9076970115,75.9076970115,75.9076970115,75.9076970115,251.540181002,61.566032060000005,61.566032060000005,61.566032060000005,61.566032060000005,61.566032060000005,61.566032060000005,250.903779678,47.13665444,47.13665444,47.13665444,47.13665444,47.13665444,47.13665444,255.96389118,37.183612356000005,37.183612356000005,37.183612356000005,37.183612356000005,37.183612356000005,37.183612356000005,278.120595345,1548.0291193181818,38.29849520596591,282.55721768465907,0.6900574944236062,2.0,7.0,1999.781,2017-01-21,1,77.50231
1493,2023-01-12,2019-09-07,6.275576548999991,-75.597651054,POINT (831766.3519665999 1185956.6626704768),10.80632657,13.98366038,14.0928716,19.0909538,19.0909538,8.96847861,20.38173799,30.819941380000003,52.55767938,106.65335377,203.46126127,321.25544061999994,5.45577138,26.05571966,27.03991823,54.39962812,107.84723022,199.82171332,359.386445695,14.81359818,26.40564945,27.90518882,59.03892375,151.24731101999998,228.44351901,369.187494085,20.8672642,21.85146277,35.94744757,92.41470254,171.34887195000002,240.3301187,365.500118855,21.40756725,21.85146277,43.589200770000005,97.41642591,192.09535686,253.20333749,406.921798655,1586.5709134615386,27.04974365234375,222.44901216947116,0.7845461918757513,12.0,7.0,1999.781,2019-09-07,9,208.09563
1494,2022-06-02,2016-11-27,6.270947690557551,-75.53605254981888,POINT (838583.4876498297 1185425.2267788455),0.0,0.0,0.0,0.0,0.0,0.0,10.02168805,176.36746087339998,238.6180488803,400.2477095833,453.1099396052999,726.6100614729,0.0,76.295130612,199.8931215094,271.8736559663,403.0515590203,477.4602324953,764.5996142029,0.0,85.6869565415,214.5040368182,293.3794473263,409.1257523533,495.22112394630005,789.3359078629,51.529927856,125.9394866235,221.6971600425,338.8505173083,409.2540827333,497.3697238963,789.3546269899,85.6869565415,159.7047250114,233.4484683793,395.1487413433,441.5730230053,506.1386042593,789.3546269899,2081.0291573660716,32.324210030691965,230.05953543526786,0.32224154472351074,4.0,4.0,1850.9341,2016-11-27,11,197.3326
1495,2022-11-10,2019-01-01,6.23717939699998,-75.53267787,POINT (838946.703538316 1181688.6553994368),0.0,0.5311370200000001,0.5311370200000001,0.5311370200000001,0.5311370200000001,4.09257886,7.704747360000001,34.90016641,91.60096311,125.95654564999998,186.9106552155,385.3987752539,3.56144184,7.17361034,44.95501715,103.25420949,129.44752755000002,205.3092035212,397.2609357427,7.173610340000001,7.17361034,52.71209302,115.19221789,130.43499138,205.3092035212,431.6141327027,7.17361034,19.24092319,66.22640135,121.00424325,148.7079854,205.3092035212,449.4795431127,7.17361034,22.26082759,85.19821134,123.99667289,182.8513080155,223.8723863412,449.4795431127,1724.8472055288462,25.377671461838943,284.25595327524036,0.2678224306840163,7.0,7.0,1969.9814,2019-01-01,1,79.97835
1496,2022-06-20,2019-11-02,6.25157,-75.53712,POINT (838459.3712311488 1183281.9419102147),20.64929351,56.33191841,64.97999789,98.73172184,159.5886916,205.91853978,254.02381832,280.31925228599994,303.498346556,405.914155455,421.618017055,448.507304315,175.64356311,227.77947412,270.856504856,281.995480196,377.944907835,393.730959175,433.269278945,198.34724603,217.41444198,259.167642176,303.883390366,366.66476821900005,382.450819559,429.382282929,184.70866199,194.56146177,229.278067426,297.678649569,344.414786989,352.800119389,399.731582759,126.52851776999998,140.72034813599998,168.281717966,265.918788255,289.235629195,294.153342615,345.40531781,2042.7791466346155,17.945533165564903,295.68460787259613,0.7876471110752651,4.0,6.0,1850.9341,2019-11-02,11,197.3326
1497,2024-11-19,2016-05-10,6.204329,-75.667531,POINT (824007.0758875492 1178097.5543717733),54.649025379,100.552868865,118.358876855,135.614298395,170.05996047000002,219.578834882,229.508227179,325.182477475,433.75554023,518.62643869,644.0180843400001,857.3253323109999,191.132414717,193.054741667,294.641704032,404.969789956,478.009438213,654.0527828319999,837.074321953,174.276969117,175.20090908999998,301.259582197,419.105909796,481.645479226,671.399297449,819.955962223,157.677543467,159.99043771,299.542696689,402.676459456,480.370415463,663.678693209,803.950149753,130.029791965,211.920074446,301.28146464400004,386.992159801,511.988053167,635.107001734,772.519512715,1875.44140625,37.28712047230113,31.089638449928977,0.28831137310374866,14.0,6.0,2009.2482,2016-05-10,5,261.33524
1498,2024-11-19,2023-04-26,6.273236,-75.615528,POINT (829786.693149999 1185703.509745302),2.18224302,4.4096061,10.93584719,15.0270819,45.100239883,54.955599604,61.892501014,109.620182172,146.02637614399998,246.312374637,262.021720187,302.184694289,58.455588264,64.525570904,123.09428871199998,149.365826324,259.835670087,259.83567008700004,300.011498719,52.876170974,61.974148014,121.749986202,174.77809304399997,253.069004607,260.36282371500005,293.564507809,53.111103554,57.765161074,118.170083282,187.939579299,249.489101687,264.575551615,288.771778209,27.406474571,68.618835552,102.377685034,194.049015457,221.572363567,242.129957717,274.249052673,1685.6901633522727,32.26025668057528,240.2496004971591,0.7179370793429288,9.0,7.0,1864.2473,2023-04-26,4,201.95624
1499,2024-11-22,2019-02-12,6.23764,-75.510582,POINT (841392.8435531269 1181732.9084935118),2.5048860900000003,4.85548958,5.12334636,5.12334636,5.503645934,11.67153446,11.67153446,17.451912829999998,54.3091187,54.55301927000001,68.62471416,199.8028670339,9.49045346,9.92092496,23.15414529,51.95851521,64.32466527,68.39754559000001,199.1695416811,9.03793951,11.022043785,40.60587519,51.934559,64.86095099,68.12968881,203.904191587,9.38020292,13.807548885,51.69065843,51.934559,64.86095099,68.12968881,203.904191587,10.206510225,14.58219434,51.43940021,51.68330078,65.75499567,94.3376341934,242.3614618685,2401.547940340909,33.37944446910512,283.46701882102275,0.8568366657603871,1.0,1.0,1969.9814,2019-02-12,2,87.701775
1500,2021-01-07,2022-04-17,6.2021182820000105,-75.592348855,POINT (832329.9246166036 1177828.6133330788),4.51208182,4.5160310766,7.7682919766,15.3145465066,47.1945264766,126.50970777,212.4931385,289.044054533,337.858337834,479.8770622571,534.575110195,694.6990188689999,157.86353562,228.558286204,311.838230003,400.6162297978,484.5275759205,551.5195954149999,694.927916519,184.84755057,232.287966804,322.422937417,404.9821281878,512.167991425,561.1468401110001,704.8871159390001,211.70614241,259.41627706,325.222372254,432.2600546278,511.334789125,572.585739331,705.938055389,195.033757374,246.118783523,294.559631904,438.4409415705,494.931138935,574.3414648190001,697.7755491190001,1541.5435267857142,22.561030796595983,111.65030343191964,0.24528752054486955,8.0,8.0,1968.7611,2022-04-17,4,208.94077
1501,2021-03-20,2024-04-19,6.247456123000009,-75.624614872,POINT (828772.4061972145 1182854.5162608037),28.57471554,29.38963374,33.56670166000001,33.56670166000001,33.56670166000001,33.30324993,50.55873115,65.72667877,71.7438245421,75.5943973221,82.6324886121,126.474263969706,48.925923430000005,50.26154303,67.17497267,71.4515764221,81.75871386210001,82.0249489121,125.866724269706,44.46984949,45.82179051,61.69363071,65.9702344621,76.2773719021,76.811129965996,120.385382309706,44.46984949,45.82179051,62.069638010000006,66.5052901621,76.27737190209999,76.811129965996,121.57986883970602,45.82179051,46.35833861,64.46464533,69.50551566210001,76.54360695209999,77.420062259926,125.435927899706,1703.6096754807693,37.79729285606971,57.41057410606971,0.8210968604454627,8.0,7.0,1916.7314,2024-04-19,4,212.7518
1502,2021-03-20,2023-01-30,6.259308875999981,-75.620415659,POINT (829241.1159527618 1184164.384791711),0.0,0.0,0.0,0.27968797,1.36945518,28.66813606,62.64845261,104.086350068,114.97712602,123.93270859,138.256265597,314.925987417,36.45582467,78.806125941,107.194065896,116.81823892,125.95708542,150.855572207,315.443360817,53.356976040000006,83.899338965,114.97712602,116.81823892,125.95708542,168.00524656699997,348.709489877,67.16812238,94.746218675,114.69767982,116.84050818,131.329390597,174.39430474699998,360.702003577,83.058984015,102.763191488,114.25477761,123.21036017999998,130.886488387,210.544378857,396.144785222,1592.2459435096155,19.66174785907452,41.6592031625601,0.25666082822359526,8.0,7.0,1864.2473,2023-01-30,1,63.983105
