,fecha_no,latitud,longitud,geometry,cp1,cp3,cp5,cp7,cp10,lp15_cp1,lp20_cp1,lp30_cp1,lp40_cp1,lp50_cp1,lp60_cp1,lp90_cp1,lp15_cp3,lp20_cp3,lp30_cp3,lp40_cp3,lp50_cp3,lp60_cp3,lp90_cp3,lp15_cp5,lp20_cp5,lp30_cp5,lp40_cp5,lp50_cp5,lp60_cp5,lp90_cp5,lp15_cp7,lp20_cp7,lp30_cp7,lp40_cp7,lp50_cp7,lp60_cp7,lp90_cp7,lp15_cp10,lp20_cp10,lp30_cp10,lp40_cp10,lp50_cp10,lp60_cp10,lp90_cp10,DEM_mean,slope_mean,aspect_mean,nhd_mean,geo,cober,pre_anual,fecha,mes,pre_mensual
2135,2023-05-23,6.187791087731704,-75.5434169123311,POINT (837742.7584631805 1176228.4717854199),9.0762036,33.51564553,37.42398311,63.35958049,65.801726417,62.928892867,62.928892867,109.798885251,146.00166807099998,152.00178853100002,192.558363131,318.252133758,40.387117977,49.005759651,96.806337041,124.111658581,129.460013641,172.45375254100003,303.748841398,33.962367207,62.607377911,91.553939001,117.686907811,144.840903471,169.124890111,302.885745428,8.026769827,41.396249201,83.520296031,92.298970411,127.710008321,149.750922571,281.887956018,34.229634604,49.257440954,88.461949294,92.311948484,132.190016604,165.46072051,279.972950371,2237.6921164772725,25.052118474786933,227.6373845880682,0.8132920698686079,4.0,6.0,2034.7651,2023-05-23,5,250.92487
2136,2021-01-07,6.221177214339809,-75.65664790109112,POINT (825217.5418919788 1179957.8462346597),28.30347365,28.30347365,36.81306321,36.81306321,42.07051048,83.40063907000001,94.35231519,116.225223141,205.128979342,299.69541354499995,483.081232925,731.958487406,87.52594490999999,113.64361293500002,123.142549731,236.85799985200003,345.127787829,503.328653025,733.817417706,81.66122508000001,107.08425269,120.97152549,226.545844922,403.701506554,514.42484581,742.3120033310001,83.01189108,107.386978636,144.68188529999998,247.894504272,435.5259018640001,524.95903987,762.7292008009999,104.13039091,106.712001116,182.13165002,276.56985199,473.286094144,592.361198675,804.541393431,2285.9788707386365,27.981195623224433,326.77645596590907,0.6465570709922097,8.0,6.0,2009.2482,2021-01-07,1,74.56511
2137,2021-03-20,6.239624568929572,-75.55939078101785,POINT (835990.3268464188 1181967.38585774),29.9173762,78.50058543,122.120731257,124.947286634,143.969489164,154.86911436399998,191.411009184,232.171203004,249.049060144,258.500148884,271.220357014,447.127002786,116.140765692,145.710934574,183.587993774,203.473967134,210.599330294,222.637147784,402.932921791,97.629878687,103.453559757,144.534550557,160.85993651,175.92656351,186.16240513,362.831130181,96.90057845,104.53649067,144.9873684,163.47023845,176.19044658,182.18469158,358.097104802,81.60480185,112.09297199,134.99694718,144.44803592,157.16824405,199.87292423,340.110236322,1538.4983723958333,4.332785606384277,236.93888346354166,0.45168423652648926,13.0,7.0,1968.7611,2021-03-20,3,151.97682
2138,2022-10-24,6.215422530354272,-75.64888993176835,POINT (826074.5303942196 1179318.6562859),36.05798073,56.26090203,96.331357587,134.35291801,143.23898841,150.17923324,179.881619235,282.61139321,410.43978461,526.3089439299999,638.0119484162999,974.0937695163,153.992533735,168.30078048500002,281.4099167,412.13109531,523.1677090723,629.7975713663,970.2080365963,122.459616325,145.803667795,258.98117246000004,382.46829228,517.1980980923,630.9282922763,937.7577300853,80.14067764999999,142.794240255,245.135168393,384.96062811,514.4690133562999,589.6808586963,897.3811133453,94.37110992,162.70071678999997,293.10922036,406.60406432,527.1360136763,614.7332965163,915.740038252,2080.438895089286,32.01829310825893,119.10574776785714,0.7052585056849888,8.0,3.0,1916.7314,2022-10-24,10,239.29034
2139,2022-05-23,6.275404203603509,-75.68976195071559,POINT (821569.8472414187 1185968.07114854),9.7541328,26.43655339,66.49404494,127.415957946,146.354600826,219.338132264,266.5947294374,342.3309215317,470.4036303200001,599.3937892399999,813.5778852000001,1114.869063329,245.005254288,249.4903707774,393.500060988,459.830371938,644.8116533079999,811.3091396479999,1111.408027927,211.5654570074,232.5096135002,387.115370974,428.804629114,668.312868514,785.8249162660001,1137.8994452830002,160.1019337974,189.6456070002,354.335479384,438.138535714,665.5249943732,766.282064006,1080.354390703,154.8575413428,188.2184023043,333.527524814,462.082702014,672.8963306539999,781.350105046,1075.868815573,2976.497596153846,29.933614877554085,182.01134314903845,0.9302002833439753,5.0,1.0,1934.6694,2022-05-23,5,261.79184
2140,2021-10-15,6.282564508553754,-75.52993280558633,POINT (839264.4624062607 1186708.4278517799),15.89789147,39.2639695,62.31222872,65.51470102,94.76349503,128.02389736,152.22998821,269.70539331,445.15392265,536.24673564,668.82382417,936.4507550661,109.7821320454,187.03527437,258.0818613,422.7981445,549.1921230199999,715.1507588,926.1012409681,88.43489147540001,175.6174996921,261.35283972,429.6698139500001,527.60862864,723.962597793,913.4261760901,132.7424482421,193.63182909,280.88243859,458.60912719,541.85103969,748.616534293,930.0596464701,142.74504747999998,185.91505045,337.34705496,444.65315933,564.03782095,729.0125783230001,917.2783650721,2498.900948660714,15.024932861328125,271.60848563058033,0.9128944533211845,4.0,6.0,1850.9341,2021-10-15,10,219.28531
2141,2021-11-10,6.227864102943864,-75.64451055326282,POINT (826563.4533217804 1180693.60444906),17.1653339,43.661815870000005,63.804228553,71.019122501,92.906748845,150.88261451399998,192.812960473,340.718165593,421.316405619,529.713061119,686.347620249,1166.65551754,125.040188684,173.929121863,325.898652397,421.968378253,554.040927169,694.416783279,1169.38647467,164.259057283,220.904933753,345.71851417100004,421.174458093,546.898865432,701.3125079,1165.361179287,166.422804603,280.211686733,345.27304862100004,426.995419557,577.519303712,735.202684182,1158.146285339,193.97372636,285.94039130399995,360.20144819300003,474.098588259,609.338727019,731.086601804,1161.654642675,2050.766826923077,44.23523418719952,317.32861328125,0.713344720693735,8.0,9.0,1916.7314,2021-11-10,11,197.68546
2142,2021-06-03,6.277226634783751,-75.50589740515244,POINT (841923.3241696205 1186110.62430258),6.560900899999999,68.90551406,82.04649752,98.187963145,117.386568875,162.595334345,236.9899230429,379.473954215,515.2962349823,540.8178292823,613.1042432899999,1007.0675547854,148.9222225629,175.8920234529,368.495934535,453.7431722823,482.3955600265,569.03867663,949.1561896518,153.5276048179,178.38026289790002,371.03189453,440.0123749323,489.6714866865,554.17819357,944.3957231518,141.18880563,169.480108855,390.87533164,426.43052545,475.7603013674,544.37960303,938.9937578127,139.56021533,241.117842775,385.8511830184,428.8888619332,489.3172141374,537.2489791482,922.8955854927,2454.9684709821427,22.92931910923549,12.607809884207589,0.5201398645128522,13.0,1.0,1850.9341,2021-06-03,6,148.3149
2143,2021-08-30,6.203913024155483,-75.66131026632047,POINT (824695.6578681807 1178049.4733660603),35.67731426,45.82709598,66.22066978,96.84291522,113.06696042,234.92485453,355.89800235,405.17227865,465.783410068,575.4224461680001,593.938296138,1074.03335357,293.5596657,366.11928568,403.06688452,475.511667138,584.638011858,621.747723908,1097.64999417,325.67108617,345.55648327000006,408.449680988,503.5700782480001,564.0752094479999,618.942858378,1099.3095111900002,311.57405814000003,319.35965447,402.5804142980001,480.125576458,531.8017464679999,615.6923480040001,1113.679340323,294.12946313,300.99154446,385.278750388,481.686024088,513.433636458,624.607076434,1138.3363825289998,2005.7575120192307,40.9554443359375,234.95958533653845,0.8379696332491361,8.0,9.0,2009.2482,2021-08-30,8,154.7204
2144,2017-04-01,6.2519017678691,-75.55426419582041,POINT (836561.6525145799 1183323.94006554),32.984285042,73.62662009499999,87.04332152999999,131.68266374,174.332390165,168.12006353,235.823320954,287.670347228,371.720132388,375.637536491,386.634735267,488.9923538130001,159.97092921,218.193705388,248.851655183,330.471735678,334.289827436,345.94736524200005,447.464363743,161.437677084,229.297651208,238.759674588,316.407123253,326.480259921,333.520106202,433.315339283,154.200890878,182.044971068,256.64790873100003,269.203493656,279.937990221,286.320563119,386.062659143,139.928973143,141.727685173,228.9438585215,231.78486230150003,239.2750880335,246.35809991450003,349.2688058485,1560.4741586538462,15.765493539663462,261.68111478365387,0.4817993457500751,13.0,8.0,1999.781,2017-04-01,4,210.7456
2145,2022-08-15,6.22463136100937,-75.49404326473815,POINT (843219.7939550607 1180288.93743114),20.223217384,27.744026704,27.744026704,30.102362594,59.870771458,98.4673348774,186.1158813084,226.9692355424,273.512657809,400.973616809,475.087720459,698.178989663,123.392979425,194.1631771324,237.9060966824,273.063932879,397.005799919,478.379331439,712.376220483,145.8521754484,201.961150975,254.9862918124,299.307552729,411.851004879,491.899740409,718.4932969829999,181.9350109984,200.791380765,258.9786644624,332.473998809,424.410935539,501.869581809,752.3576864547,168.89876528,186.7756758424,233.532936334,339.141321694,430.137386744,499.424777704,770.588565708,2549.879206730769,5.405215336726262,83.00123009314903,0.0700164849941547,13.0,0.0,1834.1263,2022-08-15,8,160.04341
2146,2024-04-22,6.188306727740038,-75.53731501219161,POINT (838418.4609361002 1176283.6536515),8.86669625,22.25073004,24.29922006,24.83789866,24.83789866,20.04511881,49.10209809999999,55.728777034,62.44772248399999,76.660169748,82.303132468,111.263557958,23.70397368,39.36490876399999,44.354440544,50.13737208799999,63.276135958,68.919098678,97.879524168,29.096311090000004,37.31641874399999,47.015198674,51.53359543799999,61.494758518,66.87060865800001,95.831034148,37.31641874399999,39.780900084,47.01519867399999,51.53359543799999,61.494758518000005,66.87060865799998,95.831034148,36.777740144,39.757574624,46.476520074,59.055451868,60.95607991800001,66.331930058,95.292355548,2506.4888822115386,23.009798490084133,244.92298302283655,0.5988495166485126,4.0,6.0,2034.7651,2024-04-22,4,223.08325
2147,2021-12-04,6.198112104442294,-75.55411394776024,POINT (836561.6525145799 1177373.49550658),14.609251398,26.023537818,41.753482668,51.904657168,99.613998678,157.77437112,182.471649093,237.478886393,343.186353053,427.498816113,473.218035307,713.811934697,147.6751805,172.372458473,249.215168303,348.270331383,428.120457313,469.159569917,704.6991398170001,138.06068446,187.517254333,255.667174253,344.591640473,423.279091263,466.215832167,727.494403427,146.84728722299997,194.627057513,274.167122853,341.862320303,415.94559366300007,474.461437467,761.0256659669999,130.067541163,150.24181088299997,258.592408613,332.928222573,386.843227867,426.155102657,722.5275492469999,1788.794170673077,29.31151169996995,177.93680513822116,0.10465763165400578,13.0,1.0,2252.5664,2021-12-04,12,138.8403
2148,2021-03-25,6.203494181769559,-75.54703301904802,POINT (837347.2253082995 1177966.70056694),22.97926709,75.91069436999999,98.49720736,137.129352878,192.74299302,233.811798341,282.59992707799995,334.094698948,396.255340338,434.529063191,449.732428631,675.626925797,224.448231111,239.928260068,301.94431204800003,355.897061558,387.934756341,403.964837551,629.032618947,201.168151851,254.420934258,303.219287358,351.262109691,360.903700101,376.933781311,607.7950759570001,164.384453631,210.348268051,264.04820605000003,309.438695764,315.808863644,331.838944854,563.4778249599999,159.696371054,165.744772654,225.105474694,264.103557137,277.597163097,286.56048710700003,517.9211830730001,1886.4723011363637,17.700693303888496,287.25838955965907,0.28042580864646216,13.0,1.0,1969.9814,2021-03-25,3,149.07013
2149,2022-05-08,6.261660376323907,-75.64376742947628,POINT (826656.8430944579 1184432.1758759797),19.0837953,61.08213891999999,64.04972346,64.04972346,81.19051699299999,104.333080999,209.419943979,239.506396566,493.641501765,553.655049405,623.7229579450001,916.324656324,111.574082939,164.385466619,259.496829096,469.50232458,556.023829595,623.697731235,903.715716424,139.778524599,162.92638605899998,276.18492769600005,477.95200972,569.403832265,652.762100165,900.398203644,160.881493079,162.95150492,298.227029616,493.86570295,573.749937565,682.219725855,900.3982036440001,146.11140906600002,159.035192416,401.13610405700007,488.78556396,556.9349605719999,721.4343275020001,883.583226651,2089.0632102272725,39.48320423473012,140.7108487215909,0.3441864793950861,8.0,6.0,1864.2473,2022-05-08,5,247.5928
