fecha_no,latitud,longitud,geometry,cp1,cp3,cp5,cp7,cp10,lp15_cp1,lp20_cp1,lp30_cp1,lp40_cp1,lp50_cp1,lp60_cp1,lp90_cp1,lp15_cp3,lp20_cp3,lp30_cp3,lp40_cp3,lp50_cp3,lp60_cp3,lp90_cp3,lp15_cp5,lp20_cp5,lp30_cp5,lp40_cp5,lp50_cp5,lp60_cp5,lp90_cp5,lp15_cp7,lp20_cp7,lp30_cp7,lp40_cp7,lp50_cp7,lp60_cp7,lp90_cp7,lp15_cp10,lp20_cp10,lp30_cp10,lp40_cp10,lp50_cp10,lp60_cp10,lp90_cp10
2017-12-24,6.267608072336063,-75.5566408156137,POINT (-75.5566408156137 6.267608072336063),0.0,0.2186301,0.2186301,0.2186301,0.30624469,58.268601499999995,67.30004316,131.528391592,231.37124225200003,267.71886059199994,382.7633565205,558.4346127535,58.049971400000004,74.305480524,163.619033382,236.769754922,273.65849986399996,404.4250676025,585.2013125134999,67.08141306,119.95654683599999,174.036510292,241.922744422,289.905424973,443.5537445915,611.0390121635,69.87321843000001,120.049994046,189.95583969199998,243.937654412,335.0976269245,444.1830595955,644.5923297635,119.95654683599999,128.205857151,230.351678552,263.946566012,378.2728824405,445.8496630835,706.1072319935
2018-09-08,6.311990606643118,-75.64625064822478,POINT (-75.64625064822478 6.311990606643118),29.655913319999996,65.55224672,92.63425494,93.12701207999999,100.33426055000001,110.57047473,121.43087711,167.965291183,273.79658969,339.36920589299996,351.17859086299995,540.671163136,74.57121737,85.5001078,131.92448914300002,269.64134285,306.00655243299997,315.17933350299995,505.21836448600004,54.58736131,99.92686971,153.21749194,252.02918306,283.657790993,288.73158314299997,478.27134362600003,58.503677839999995,104.83735567,178.57583907,267.016045319,283.456506923,299.128173883,497.02046350599994,95.92187195999999,101.03364199,200.94068036,271.96326187299996,283.63442431299995,325.643920896,535.825918874
2017-12-29,6.229091595904001,-75.6370708843991,POINT (-75.6370708843991 6.229091595904001),9.157447536,14.815663516,58.470921466,58.470921466,58.470921466,49.466839496000006,144.578384916,172.46168483600002,252.653634579,366.882226308,416.882228682,680.4641749310999,65.916922055,141.88925952,180.069729833,274.871464943,363.851571358,450.963034419,677.5572761311,88.017087593,106.943238413,149.68601450300002,285.36276715,344.023681548,429.156066841,645.6074056733,101.764042513,111.025709613,155.814460703,289.73406805,359.442525772,441.560438871,678.8722402433,106.92352334799999,128.568509628,167.383934222,322.64189616299996,372.45507890700003,485.236835646,711.3310185573
2018-10-24,6.234639335279191,-75.54344728230743,POINT (-75.54344728230743 6.234639335279191),8.0988784,17.514549756,37.105494406000005,57.657873005000006,69.080263385,104.07762426,153.629639626,227.07395902599998,334.353528196,439.63330551599995,491.476474766,655.0500138795,107.137596905,156.256643006,247.118200056,331.17682842600004,434.45345590599993,487.710216556,657.8279972275,117.166280246,172.54053481600002,243.81259504599998,315.00271661650004,427.6911205585,469.058686846,652.1341692374999,114.358255331,181.04394869100003,239.781855151,326.8346114765,410.2987066185,461.84760030850003,636.2303300475,137.171973791,165.62103832100001,270.37392457,381.87938704450005,421.8765783365,447.6736158865,623.8355260055
2017-12-07,6.1804530243160665,-75.6387141049376,POINT (-75.6387141049376 6.180453024316066),0.06850030300000001,5.98899513,11.121258130000001,28.340778,46.144173929999994,58.772674640000005,138.048592687,259.661494933,348.412388214,395.76268068400003,444.582009878,791.715635741,73.340481566,177.047933237,276.73599555400006,355.24192104400004,390.66456573799996,453.211640164,846.122083151,100.91614498499999,175.86986170699998,296.276411784,353.612513874,390.58865076800004,461.89831568399995,861.2734504509999,140.283951207,221.862368828,306.736233469,363.834429409,381.21405222,458.742783254,853.859948759,139.330512827,217.77540316799997,306.05477180900004,353.87658891899997,397.870295188,486.792094357,867.1615450090001
2018-10-07,6.26321286052871,-75.52283207502524,POINT (-75.52283207502524 6.26321286052871),14.38099929,37.40605214,73.00810944599999,92.14866392600001,150.48925375599998,176.81732282000002,213.787297051,309.158079335,372.496621645,404.068839045,430.42111760499995,585.0514169469,166.04183568029998,227.456368545,318.102195949,358.773587179,385.365672299,433.378580889,562.5015757069,142.0668226841,206.6869762019,284.0036541319,334.7983895669,374.5610293754,450.9266505154,531.6335073269,169.9398899944,192.37095945189998,275.0865095619,319.9210792769,359.68371908539996,436.96799378720004,557.8980618369,125.63372431190001,161.63775133899998,212.04301586900002,266.333310009,293.5077774854,390.39704761720003,505.68285286689996
2018-09-21,6.334807197496844,-75.71471116668677,POINT (-75.71471116668677 6.334807197496844),1.0721652799999999,44.25057024,64.67504731,105.32703995,114.07095555000001,199.89312138000003,235.82775843000002,285.79489920000003,330.54911488999994,414.17612449,509.51393719000004,661.72300496,189.96706314,211.73232504000003,244.80629699000002,286.56605635000005,398.05582667000004,470.31477193,632.3646915100001,174.34488682,210.41985886999998,231.85296,269.06624328,400.4326792,453.91064484,614.86487844,143.96832753,171.53779241,193.17591832,258.85459990000004,377.51445874,416.15771252,571.853607,158.09928663,171.99145535,216.74567104,295.76174907999996,389.53998794,407.41379692,586.8463365999999
2017-12-30,6.333371794309183,-75.70855248896521,POINT (-75.70855248896521 6.333371794309183),8.476376835,25.791915544,30.429007884,30.429007883999997,30.429007884,22.826734284,95.05366261399999,174.3605914,245.57215028699997,418.972925267,492.689730087,794.5768058602,17.99345679,109.34108686,163.91767320600005,263.182997547,407.568225867,533.469698887,793.6138218302,30.7524073737,117.88404702000001,159.28058086600004,324.313731757,404.65556038700004,546.270837647,790.0767207702,104.70399452000001,118.55501062,183.235474536,377.74036108700005,456.85699315700003,572.1293894419999,798.3142877702,117.88404702,125.26285704000001,211.246804817,380.01738719700006,469.09252849700005,612.339132526,876.8207034202
2019-01-10,6.231741756223815,-75.62640986734576,POINT (-75.62640986734576 6.231741756223815),9.3607077185,22.894426748500006,29.3635709485,29.363570948500005,29.3635709485,20.00286323,21.436899529999998,43.31806308,71.38148652000001,201.73679801499998,257.156541125,532.335131377,6.93958965,8.373625950000001,35.08456914,77.967029075,197.978995465,262.889946805,570.299130067,1.44021746,1.44021746,41.63319765,83.851620155,212.924874225,260.19744723499997,581.30604047,1.44021746,27.2629652,54.571231839999996,139.448743525,220.893765945,301.87589683000004,626.18703626,1.4340363,31.74998924,57.701284009999995,175.437172015,240.89122542500002,365.64378193,661.58207507
2018-11-19,6.233613205692536,-75.53873008328519,POINT (-75.53873008328519 6.233613205692536),0.79914726,20.87247764,24.103784919000002,25.576250919,33.509541189000004,63.68794284900001,118.015071401,166.38124307700002,233.00513279499998,327.88996181100003,394.688746331,614.8656329370001,69.313826104,105.24320314100001,171.134435536,224.314017245,341.700706181,397.78198827100005,611.609754777,100.61914562100002,102.033710221,179.872983776,245.42744845500002,337.346537661,438.424065911,608.216207684,97.87654100700001,116.574797953,178.217481662,265.056621157,334.603933047,447.328724207,626.397929074,91.739450467,133.527661073,186.613062351,276.884502797,357.63258894700004,443.219777757,624.149207059
2017-12-21,6.305073776522856,-75.56692104895095,POINT (-75.56692104895095 6.305073776522856),0.0,0.05029222,0.05029222,0.185348649,10.38587761,76.371576284,79.930608874,99.531937832,168.15028657000002,204.689927001,311.656720102,460.099012456,76.371576284,87.38445911,119.242839554,184.48757055,220.186606245,322.98180235000007,472.83170884799995,77.990647174,87.38445911,138.442299685,184.81474575,242.31234215,322.98180235,496.717011098,87.38445911,92.74537916999999,163.20282929,195.92833058000002,268.53346129,323.77869123,542.680050828,81.11692908999999,93.264407812,161.40213584999998,191.28908244000002,275.11986168199996,327.995301069,564.249398477
