Unnamed: 0,id,fecha_hora,nombre_del,entidad,cargo,fecha_ho_1,incertidum,latitud,longitud,incertid_1,tipo_movim,origen,municipio,corregimie,vereda_bar,sector,direccion,muertes,heridos,desapareci,otras_afec,fuente,observacio,validado,DEM_mean,slope_mean,aspect_mean,nhd_mean,geo,cober,pre_anual,fecha,mes,pre_mensual,cp1,cp3,cp5,cp7,cp10,lp15_cp1,lp20_cp1,lp30_cp1,lp40_cp1,lp50_cp1,lp60_cp1,lp90_cp1,lp15_cp3,lp20_cp3,lp30_cp3,lp40_cp3,lp50_cp3,lp60_cp3,lp90_cp3,lp15_cp5,lp20_cp5,lp30_cp5,lp40_cp5,lp50_cp5,lp60_cp5,lp90_cp5,lp15_cp7,lp20_cp7,lp30_cp7,lp40_cp7,lp50_cp7,lp60_cp7,lp90_cp7,lp15_cp10,lp20_cp10,lp30_cp10,lp40_cp10,lp50_cp10,lp60_cp10,lp90_cp10
560,846,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-07-12 06:00:00,Baja,6.23270342400002,-75.529280252,Media,Otro,Lluvia,Medellín,Comuna 8 Villa Hermosa,La Sierra,,Carrera 1 B # 53 D - 15,0.0,0.0,,,DAGRD,,1,1791.730859375,22.142178344726563,181.33194580078128,0.8062906265258789,4.0,8.0,1969.9814,2022-07-12 06:00:00,7,138.8304,9.98322005,22.93449333,24.128920730000004,28.68473691,37.287277540000005,100.36072708,138.54652941999998,231.4515606005,329.9229097305,384.1491716865,464.4535438135,644.651055329,103.95962494,128.65984738999998,230.1302822705,332.236913931,391.6508244665,461.1978752735,630.758405449,109.8153719,164.15236366200003,239.6379385805,348.5687743915,392.7026168945,463.7497549735001,637.1457104990001,116.51480602,174.915643259,251.0277428175,348.59451914350007,411.4691301815,496.1238706155,660.139619166,151.652096481,186.0880227495,277.075639971,350.81021567100004,433.6306107525,500.16899975550007,686.239566896
561,847,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-07-13 14:45:00,Baja,6.195822145737116,-75.65709302186683,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 80 San Antonio de Prado,La Verde,,Granja Rincón,2.0,0.0,,,DAGRD,,1,1869.124720982143,28.79333932059152,159.46003069196428,0.0421238456453595,8.0,6.0,2044.8639,2022-07-13 14:45:00,7,140.92207,34.69480727,43.07396078,50.03244527,50.53959166999999,60.57492536,126.890909816,193.98807978,337.856756893,451.684239693,543.8983950930001,665.144998713,1019.240925779,143.054578786,214.217464186,380.746758133,466.111483623,556.946703273,670.973329613,1018.473929029,163.174640306,249.41800677600003,392.244816143,488.671573353,565.919787823,696.7743896029999,1022.679399819,187.24077313,269.664972081,405.636296053,492.367188713,589.863202843,749.963772603,1059.698305539,238.875526686,294.48628907700004,409.503616487,514.143590057,621.320086937,841.025883497,1113.609505777
563,849,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-07-13 12:00:00,Baja,6.196696879967064,-75.66293452537724,Media,Flujo,Lluvia,Medellín,Corregimiento 80 San Antonio de Prado,Montañita,,Casa 2- Sin Nomenclatura,0.0,0.0,,,DAGRD,,1,1899.4704026442307,16.016856266902042,153.71519118088943,0.91418823829064,14.0,8.0,2044.8639,2022-07-13 12:00:00,7,140.92207,30.14309432,39.79965896,46.04412809,46.33058729,56.18500824600001,116.189441092,184.525868993,329.586261436,448.013012271,535.4007432010001,665.048747783,1020.527633999,133.599214,201.276263374,368.633742966,461.726787931,549.774024251,675.16267141,1034.529271369,160.198809217,241.618965334,384.498058531,482.086219251,563.464611901,747.10298194,1029.9862808389998,177.344489264,260.803323664,397.493185981,485.707661351,595.9157301810001,762.067221252,1062.498171699,231.315997374,284.921447958,402.822639493,507.134181823,618.562339291,840.586619587,1125.220355661
565,851,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2021-05-06 18:00:00,Baja,6.233164429216502,-75.52790523500407,Media,Deslizamiento,Lluvia,Medellín,Comuna 8 Villa Hermosa,La Sierra,,Carrera 4 Este # 53 D - 30,0.0,0.0,,,DAGRD,,1,1817.53125,33.19650014241537,202.61250813802084,0.3205403089523315,4.0,7.0,1969.9814,2021-05-06 18:00:00,5,239.54109,41.8568693,75.51865989000001,117.74813455900002,131.487988639,172.957096986,156.88051857,180.21768347,245.93718846,306.04075383,473.34806357,578.7203654980001,686.189331688,121.45443298,144.79159788000004,214.71245924,275.07114226,474.76393678,548.617716298,652.023480048,79.99540930999999,102.38121751,205.67877309,279.62599045,437.04001712,510.265163768,613.0123010479999,88.20427904,100.78294352,194.74648522,301.5650145,444.030845004,503.401841938,598.857693643,41.56516505,70.03151449,155.92761846000002,318.32416491,434.238852064,472.884044788,552.218579653
566,852,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-02-15 15:00:00,Baja,6.212301225763708,-75.68740163601048,Media,Complejo,Lluvia,Medellín,Corregimiento 80 San Antonio de Prado,Yarumalito,,Planta Porcicarnes,0.0,0.0,,,DAGRD,,1,2157.8076923076924,32.08337871844952,66.5753925030048,0.8518935717069186,17.0,6.0,2009.2482,2022-02-15 15:00:00,2,81.49757,12.1384808,22.84390945,23.65651931,44.370068862,92.175537864,145.24229147,147.570771,150.30023986999998,247.659871,351.48593646100005,463.21101061,693.7205464250001,134.83786446,138.06613875,156.67853906,237.25544399,377.836162897,458.294095495,695.349535095,133.96478932,136.95252725,158.12019605,272.07782049800005,377.378692497,457.180483995,708.8860731990001,117.36459655000002,117.36459655,147.95035617000002,279.18178713500004,414.77228061,473.756261605,699.306282633,70.4538726,72.28354670999998,164.96976664,245.017865225,381.17967069,426.981635175,713.182329315
567,853,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-27 17:00:00,Baja,6.261220854919442,-75.55546239545474,Media,Deslizamiento,Lluvia,Medellín,Comuna 3 Manrique,Manrique Central No.2,,Carrera 44 # 66,0.0,0.0,,,DAGRD,,1,1567.670758928571,28.3988037109375,278.11293247767856,0.3617400101252964,1.0,7.0,1999.781,2022-06-27 17:00:00,6,146.82257,15.35313501,47.566265575,54.084912701,67.087731046,90.74624862,153.465752807,199.159803645,326.380150396,396.059123716,460.076198552,534.119151889,819.6903091019999,150.886566426,196.30609218900003,302.823254858,387.863931758,474.88852184100006,544.5781251450001,815.5384115510001,153.554792577,214.62509408800005,303.689559458,397.060490778,475.494054401,559.706882595,819.519489831,173.19022454999998,235.928041271,309.660351561,393.353177361,462.5398416430001,565.8498565,811.088204626,180.439742841,253.836096021,304.284736611,383.591007797,448.405533072,576.1781662660001,821.321510506
568,854,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-04-26 00:00:00,Media,6.2277742446117,-75.56352400815857,Media,Deslizamiento,Lluvia,Medellín,Comuna 9 Buenos Aires,Asomadera No.1,,Carrera 33 # 29 - 105,0.0,0.0,,,DAGRD,,1,1606.3233173076924,29.31713632436899,232.472900390625,0.737536723797138,9.0,7.0,1968.7611,2022-04-26 00:00:00,4,208.94077,11.09786424,21.3002828,45.63121118,74.96983643,99.59358094,90.347457728,147.122681948,296.661068498,354.936287535,410.3098428450001,498.302866691,685.092567114,92.999647938,147.142139768,294.70482867500004,368.409276425,428.172215595,496.228959001,676.6094674240001,103.813295188,150.072996728,289.318236405,349.732457565,433.495143125,498.895285021,654.797226918,89.71690824800001,168.64018698799998,272.491299765,325.817724615,425.187842231,502.433082809,622.209228038,92.824942508,206.135732328,258.006298945,302.73457755500004,410.668622101,479.766396599,599.1567407929999
569,855,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-07-24 02:58:00,Baja,6.260241134459506,-75.62231850035744,Media,Deslizamiento,Lluvia,Medellín,Comuna 13 San Javier,Antonio Nariño,,Calle 48 B # 107 C - 119 Interior 220,0.0,0.0,,,DAGRD,,1,1604.9593098958333,30.0563456217448,231.3169759114584,0.1372910936673482,12.0,7.0,1864.2473,2022-07-24 02:58:00,7,130.3031,16.931728319999998,26.36445832,28.02244492,37.92427704,54.866819373,85.152801023,94.954128483,218.565622213,338.379443036,465.414179272,582.491744789,876.434917132,79.593816363,97.572007643,233.530537533,371.140898846,502.3952895320001,597.116809269,887.448807192,83.10729536299999,133.077256513,251.899077696,410.299173712,522.927629184,606.082853699,940.112422725,75.33306383300001,158.64385390300004,256.560821066,418.7613462320001,531.128094764,625.6477544090001,957.118251265,105.87781303,180.95718401,278.488435803,427.078094099,530.5144991960001,676.007371896,958.931174852
573,861,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-08-01 22:00:00,Baja,6.29227338300001,-75.545551429,Media,Deslizamiento,Lluvia,Medellín,Comuna 1 Popular,Granizal,,Calle 103 # 36 B - 86,0.0,0.0,,,DAGRD,,1,1756.9303385416667,20.93900426228841,310.7453206380208,0.7774593035380045,13.0,7.0,1850.9341,2022-08-01 22:00:00,8,136.5099,48.7938266,49.93088,72.00547144000001,84.61987961,119.90897606,91.05691741,106.33647689100002,150.591121974,269.52191908000003,370.4700602185,543.5680600885,789.1322081508999,90.14030158,135.480545051,171.791736834,279.97306874,408.3996011385,564.2129476391,787.7568372823,84.74770672100001,116.632758581,187.322058703,276.4660370485,431.9099162735,562.6004379941,771.8045920079,99.665536523,111.846088023,198.69868602000005,293.2202511155,456.4828582835,555.9220900641,789.1411785179,69.190338833,77.681564033,192.6288428579,291.4810493435,443.7504991134999,523.0694842741,776.8671599779
574,862,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-07-28 00:00:00,Media,6.288809188745592,-75.5498191047375,Media,Deslizamiento,Lluvia,Medellín,Comuna 1 Popular,Moscú No.2,,Calle 98 B # 40 - 83 Dirección de Referencia,0.0,0.0,,,DAGRD,,1,1655.7218424479167,26.67528025309245,235.16510009765625,0.7937390009562174,9.0,7.0,1850.9341,2022-07-28 00:00:00,7,131.00139,10.74084991,43.32712511,52.49696767,57.61850841,63.68897192,78.54419457,112.17114698999998,188.24083855,282.340012719,405.934137969,541.885225845,756.388539922,77.4761517453,83.75367028529999,185.21087057,276.72384592899994,410.800219723,512.105928035,740.640925662,70.3573157653,79.4321888353,188.84383888,284.267804985,417.316287823,504.962618765,742.8828207720001,70.5617747053,95.4443474793,197.35710332,311.484832289,458.026518915,505.822948795,755.236489312,71.4357694553,130.03737593,219.0769534583,354.711715359,489.501779895,541.328242785,789.337072142
575,863,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-07-28 11:00:00,Baja,6.268729589541742,-75.58480708433211,Media,Deslizamiento,Lluvia,Medellín,Comuna 7 Robledo,San Germán,,Carrera 74 C # 66 - 169 Interior 9901,0.0,0.0,,,DAGRD,,1,1519.31640625,18.638756888253347,266.053955078125,0.0224945481334413,12.0,8.0,1999.781,2022-07-28 11:00:00,7,134.53682,34.19035486,58.326560877,75.37256170699999,92.731021847,97.250461667,98.8899991,130.4348024177,236.5108676347,331.06701828070004,446.5457222857,590.4788641157,831.547188715,99.072564466,111.0544034,236.200299986,332.16267316100004,451.13253679569993,572.5650310857,833.8517593049999,88.04296373,99.393801331,238.102768546,336.316212161,441.4543429257,567.6182336257,830.779906205,71.220988656,111.13472074,234.742002086,334.159018943,488.2808789057,556.6859917457,828.896516885,75.903343956,144.138056436,255.817273391,375.8161020257001,521.6088003757,583.006661343,873.720684923
576,864,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2021-08-12 11:30:00,Baja,6.262838789,-75.540929988,Media,Otro,Lluvia,Medellín,Comuna 3 Manrique,Versalles No.2,,Carrera 25 # 68 AE - 49,0.0,0.0,,,DAGRD,,1,1892.5045072115383,38.57257080078125,311.07140174278845,0.8006920447716346,13.0,8.0,1850.9341,2021-08-12 11:30:00,8,136.5099,13.947438300000002,47.71048302,59.13795532,59.13795532,59.98591436,73.27977854,118.355559016,194.799719366,234.173631286,337.360783977,447.757289576,837.028359207,73.72780555,84.592514296,175.44019544600002,200.410586566,336.067527537,444.435828236,812.468715187,73.16504199600001,73.43843514599999,186.083783166,200.723446974,332.503595037,469.36881825600005,819.320832807,73.16504199599999,126.92893706599996,186.332391696,227.676617554,347.04194933700006,517.470855386,844.202442562,72.590476106,145.491948336,188.135155226,288.791034317,393.691657172,533.6007122192,879.2498291020001
577,866,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-07-28 10:30:00,Baja,6.288772868886746,-75.54994630271995,Media,Deslizamiento,Lluvia,Medellín,Comuna 1 Popular,Moscú No.2,,Calle 98 B # 40 - 103,0.0,0.0,,,DAGRD,,1,1645.6723257211538,39.56219012920673,232.3352989783654,0.2817582533909724,9.0,7.0,1850.9341,2022-07-28 10:30:00,7,131.00139,21.6206889,42.75916001,55.52827622,68.99470208,71.46941048400001,79.54556647,112.90100087,189.24221045,283.86414188,406.916005119,542.886597745,749.882654922,85.1653461153,96.2797507853,191.68630913,280.335707159,420.697623223,523.6644576849999,752.9919108619999,77.3031003453,87.4954358153,194.75617178,291.85030864500004,419.755488683,514.276527485,752.196729492,66.6911289053,87.6683526053,193.43478202,290.906280059,458.026518915,505.822948795,747.402761872,71.9702272553,122.78344776,219.6114112583,355.245601189,485.695109155,542.1173731449999,790.1262025020001
580,870,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-08-01 22:00:00,Baja,6.290443334902992,-75.5512102988812,Media,Deslizamiento,Lluvia,Medellín,Comuna 1 Popular,Moscú No.2,,Carrera 43 D # 100 - 12 Interior 102,0.0,0.0,,,DAGRD,,1,1611.5082632211538,34.03098003680889,229.33308293269232,0.3719574488126315,9.0,8.0,1999.781,2022-08-01 22:00:00,8,136.07399,52.55306799,53.85356859,76.218440075,87.88284448499999,124.772627135,92.118906125,108.922347325,160.226211225,275.634953465,381.39797012,530.16754102,784.746583604,93.041128985,143.372264295,179.219191046,286.454768715,414.64575949,559.903199909,783.198358324,85.68803406,122.96342351,187.74064102,291.61328205000007,415.36444964,557.358554649,767.687781239,107.38102945,118.1472275,202.43122734,302.252291385,446.320082275,552.2092748489999,780.5851011889999,73.73045295,81.17073321000001,196.06445085,297.034775335,425.794745805,516.3735239089999,759.263006553
581,872,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-08-01 23:00:00,Baja,6.270350205,-75.54205928,Media,Deslizamiento,Lluvia,Medellín,Comuna 3 Manrique,La Cruz,,Calle 79 B # 27 C - 27,0.0,0.0,,,DAGRD,,1,1880.3146033653843,31.69041325495793,240.99395282451923,0.7419787186842698,4.0,7.0,1850.9341,2022-08-01 23:00:00,8,136.5099,39.865601,41.74085484,65.35004378,78.37408528,123.084984335,106.958746265,125.654700504,171.74903107900002,279.51788850500003,395.431610344,532.041021788,776.58016316,107.991610354,152.886719371,193.779638169,283.55949486,419.129815284,561.790347858,773.01220512,100.294914864,131.513150579,203.033971814,283.560902114,415.329110297,566.125088778,756.599661745,111.943227441,122.345084489,207.989314055,306.836055654,439.669083678,555.8078378380001,768.469413971,75.86644324900001,85.452696259,191.815483915,303.166779634,420.359508748,520.5815657779999,752.126490931
582,873,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-08-01 19:40:00,Baja,6.29696853899998,-75.542870455,Media,Deslizamiento,Lluvia,Medellín,Comuna 1 Popular,Santo Domingo Savio No.1,,Carrera 31 # 107 A - 221,0.0,0.0,,,DAGRD,,1,1866.027622767857,26.585728236607142,18.54043361118861,0.7845273699079242,4.0,7.0,1850.9341,2022-08-01 19:40:00,8,136.5099,43.6209382,45.00300643,69.10466601499999,81.803378125,112.218460205,89.68569048549999,104.416646707,150.82456284699998,268.14916210289994,370.8712641485,543.5680600885,789.1322081508999,88.9233078355,134.46169345549998,171.58109955700002,279.8674091535,409.582107757,564.4875934191,787.7568372823,79.110428276,112.36405419,182.671810036,275.3835212485,430.8274004735,561.5179221941,770.7220762079,93.17655541,105.817293005,199.0029177779,289.4901909155,451.3375534835,550.7767852641,783.9958737178999,70.31860212000001,79.37648468500001,192.6288428579,291.4810493435,444.0338743635,523.0694842741,776.8671599779
583,874,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-08-01 23:00:00,Baja,6.27758803099999,-75.53562097,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 90 Santa Elena,Piedras Blancas - Matasano,,Carrera 21 D # 84 AA - 31,0.0,0.0,,,DAGRD,,1,2134.725027901786,16.98161860874721,247.06051199776783,0.5462439060211182,4.0,7.0,1850.9341,2022-08-01 23:00:00,8,136.5099,49.0021653,50.89659807,70.94559587,81.12992532999999,123.38965606,98.62415486,117.8526105804,160.13910519,265.27363018,356.482913397,475.599274647,729.49983190714,99.71627938,141.45045757000003,188.4362877,271.31592367,377.522099247,504.033768807,726.9192586571401,94.0423063404,122.34232765,197.44805185,267.385423437,376.57118847999993,506.868450917,711.2152900175399,105.23177918000002,115.959735,200.57538812,281.74181488,393.756557387,496.913326167,736.2042180375399,69.407514445,78.974030865,182.30673075,267.76887975700004,371.032237327,457.803493097,728.95740892754
584,875,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-08-01 19:00:00,Baja,6.294858477781348,-75.54441560873903,Media,Deslizamiento,Lluvia,Medellín,Comuna 1 Popular,Santo Domingo Savio No.1,,Carrera 35 # 107 C - 6,0.0,0.0,,,DAGRD,,1,1797.74609375,39.885030110677086,255.75382486979169,0.6966245969136556,4.0,7.0,1850.9341,2022-08-01 19:00:00,8,136.5099,48.7938266,49.93088,74.95388401000001,93.43150331,119.90897606,91.05691741,104.74897102,151.42256793,269.52191908,370.8712641485,543.5680600885,789.1322081508999,90.14030158,134.60670624,171.58109955700002,281.59622374,409.582107757,564.4875934191,787.7568372823,81.14364141,114.19327307,184.13374750000003,275.3835212485,430.8274004735,561.5179221941,770.8546842479,93.17655541,105.81729300499998,201.34307045000003,289.4901909155,451.3375534835,550.7767852641,783.9958737178999,70.59330772,79.37648468500001,192.62884285790005,291.4810493435,444.3068505235,523.0694842741001,777.2827427579
586,877,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-08-01 23:00:00,Baja,6.28555945699998,-75.541412542,Media,Deslizamiento,Lluvia,Medellín,Comuna 3 Manrique,San José La Cima No.1,,Carrera 26 # 93 B - 26,0.0,0.0,,,DAGRD,,1,1922.9462890625,18.494517735072545,324.34047154017856,0.4407468182700021,4.0,7.0,1850.9341,2022-08-01 23:00:00,8,136.5099,54.298315559,55.591665859,77.674656629,87.26763873,126.25562139,92.907941864,108.693767034,154.09328126399998,259.070108597,348.417761593,477.392995435,718.2715064299999,92.634363464,137.898355604,172.658193744,267.276731231,375.15627074,502.236945645,716.4081214299999,85.577314024,118.056836274,181.303446514,261.416994299,378.29797449,504.16971442500005,701.4884121099999,100.654792734,113.207540124,188.059828034,278.833369579,392.262774995,496.4336765750001,721.9185635429999,68.09378859399999,77.09425051400001,182.602580967,270.72517483900003,375.461325745,460.14797215499993,705.391612873
588,879,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-08-01 19:30:00,Baja,6.296410998,-75.543978146,Media,Deslizamiento,Lluvia,Medellín,Comuna 1 Popular,Santo Domingo Savio No.1,,Carrera 33 A # 107 C - 93 Interior 0145,0.0,0.0,,,DAGRD,,1,1828.042217548077,31.035668006310097,285.0607722355769,0.8501753440270057,4.0,7.0,1850.9341,2022-08-01 19:30:00,8,136.5099,43.6209382,45.00300643,69.10466601499999,81.803378125,112.218460205,89.68569048549999,104.416646707,150.82456284699998,268.14916210289994,370.8712641485,543.5680600885,789.1322081508999,88.9233078355,134.46169345549998,171.58109955700002,279.8674091535,409.582107757,564.4875934191,787.7568372823,79.110428276,112.36405419,182.671810036,275.3835212485,430.8274004735,561.5179221941,770.7220762079,93.17655541,105.817293005,199.0029177779,289.4901909155,451.3375534835,550.7767852641,783.9958737178999,70.31860212000001,79.37648468500001,192.6288428579,291.4810493435,444.0338743635,523.0694842741,776.8671599779
589,880,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-07-01 00:00:00,Media,6.296552013,-75.541669069,Media,Deslizamiento,Lluvia,Medellín,Comuna 1 Popular,Santo Domingo Savio No.1,,Carrera 30 C # 107 A - 51,0.0,0.0,,,DAGRD,,1,1831.8452524038464,34.75344379131611,57.69438758263221,0.4515672830434946,4.0,2.0,1850.9341,2022-07-01 00:00:00,7,131.00139,13.0798598,47.57662403,68.371409495,97.393974955,114.623832435,170.48746754759998,235.5087207156,387.9706120162,441.9027091762,541.6188191875,616.5224507594,817.8286982145,158.1642007356,254.3967576756,382.8836192462,431.7717840262,521.0251662574999,593.11633631,824.2786932045,170.2374486656,268.2593590056,367.6985907862,441.0414621962,532.070422908,598.5152169400001,834.6280052545001,157.9665069856,249.22072840560003,334.8672722462,428.5927526362,532.8076807079999,586.17696548,817.2835191645,216.6427388056,277.37963849560003,324.0401582062,431.89905663750005,516.2616509094,586.3522876656,822.7092877845
590,882,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-08-01 20:00:00,Baja,6.253547943,-75.626945121,Media,Deslizamiento,Lluvia,Medellín,Comuna 13 San Javier,El Salado,,Calle 39 DA # 115 - 135,0.0,0.0,,,DAGRD,,1,1589.2360026041667,16.229665120442707,125.99155680338542,0.0715469397031343,12.0,7.0,1864.2473,2022-08-01 20:00:00,8,141.61206,26.011648240000003,27.27610294,75.896097483,99.835357543,148.59159155500004,150.893178945,178.442207365,224.961033395,352.88148545,460.84176186,588.350915721,943.038620996,157.01172694499996,208.021169715,248.21649650499995,371.65608457,510.782152906,603.830040771,942.022838996,132.27043352,164.74207272,240.74838907,338.50695813,468.443273026,581.945628831,902.270562476,135.63058087000002,145.18784094,254.85339508,335.85921131,470.222060086,564.829529631,898.138187696,85.69164323,95.8165236,222.91518371,328.97318873,442.519290181,548.654489551,874.399974726
593,887,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-08-01 16:30:00,Baja,6.30600684900003,-75.551577388,Media,Deslizamiento,Lluvia,Medellín,Comuna 2 Santa Cruz,Playón de Los Comuneros,,Carrera 50 # 123 B - 28,0.0,0.0,,,DAGRD,,1,1503.2119140625,30.11984761555989,208.02823893229169,0.3714144627253214,9.0,7.0,1745.7523,2022-08-01 16:30:00,8,142.05067,19.111234000000003,20.68298808,46.86612735,65.739879001,89.449310991,90.752753061,119.9212933,159.944208178,268.06198431049995,379.287230533,533.392727493,791.607327556,91.78334858,141.03426019,182.208008848,280.5773539405,427.467470943,559.891814972,790.378528216,81.9043944,120.36990238,187.462504098,273.1517241655,426.355890476,555.198526872,776.2820558159999,94.10413905,109.251845798,199.8709245935,288.207760641,437.781730176,541.741335872,786.2744129560001,78.03127074,86.974062438,196.0350204625,302.348766043,443.122537765,517.879601109,778.181837071
594,888,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-04-18 15:00:00,Baja,6.28854332330185,-75.54420718899924,Media,Deslizamiento,Lluvia,Medellín,Comuna 1 Popular,El Compromiso,,Carrera 34 # 98 - 78 Interior 108,0.0,0.0,,,DAGRD,,1,1811.9185697115383,36.03638399564303,250.62894381009616,0.7915411729079026,4.0,7.0,1850.9341,2022-04-18 15:00:00,4,208.7147,5.84238763,11.33175044,11.33175044,15.56267673,17.14036727,66.920732702,155.331767052,245.501181829,316.0502855295,422.258348489,471.048339013,555.4394159545,97.768496942,171.9546721095,275.6035965895,315.0656661395,417.932001249,465.494526483,550.1126154144999,130.704537372,191.312147079,300.2580456695,349.23807881899995,421.588544277,481.150854763,565.7033851145,151.735688822,204.3547872695,298.1508260495,348.448372299,434.152519147,477.9083596429999,563.3389795135,187.9966681375,233.7399932575,307.6439968175,409.982013809,461.2023848575001,493.947975853,568.0610580114999
597,892,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-06-20 05:00:00,Baja,6.27328988699998,-75.618828027,Media,Deslizamiento,Lluvia,Medellín,Comuna 7 Robledo,Santa Margarita,,Carrera 109 B # 58 B - 36 Dirección de referencia,0.0,0.0,,,DAGRD,,1,1678.700892857143,15.813152858189174,147.63759068080358,0.1872500351497105,12.0,8.0,1864.2473,2022-06-20 05:00:00,6,159.97847,10.64641203,28.14773669,49.006804844,85.30035981,148.820972882,188.0565097624,267.741017674,373.9943281285,518.5951726275,614.1231535715,710.8710183635,1088.7209214679,207.161902584,275.149434214,387.0958531005,535.5990477375001,603.2868238745,723.3744033635,1086.4704632913,218.3034275024,263.09559356,402.8474937364999,547.5521454515,599.3472637605,718.8271153654999,1098.0272093175,215.98451784,257.152331063,388.9555680165,535.4690450015,572.7296718954999,683.1018270454999,1080.0881366525,163.281425522,234.02943417800003,348.6087102255,471.4210980695,541.8196128815,622.3470752475,1033.0208319945
599,894,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-07-13 14:45:00,Baja,6.193558194386132,-75.65853426125327,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 80 San Antonio de Prado,La Verde,,SECTOR LOS MELLIZOS,0.0,0.0,,,DAGRD,,1,1825.024553571429,19.752925327845983,177.81883021763392,0.3451300348554338,8.0,5.0,2044.8639,2022-07-13 14:45:00,7,140.92207,30.9147318,38.96061748,46.37010063,46.88695455,56.80755895,122.10874745,186.32883091500003,320.06758517000003,437.982344102,525.0567422080001,646.2857630880001,1014.005979106,141.01739302,201.078443905,365.111601501,451.301539216,542.0556435819999,652.4550520319999,1012.31958772,157.457433555,240.707149694,377.55148600100006,473.802706716,550.572420532,682.328777252,1015.77223078,181.797341855,261.937664322,390.624254376,476.691967272,572.308440332,743.218814652,1033.254876094,230.321053724,286.34700786199994,394.188876286,495.758786652,601.7314892219999,838.9549750059999,1089.645821824
601,897,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022-08-06 01:40:00,Baja,6.27169700799999,-75.627379146,Media,Deslizamiento,Lluvia,Medellín,Corregimiento 60 San Cristóbal,La Loma,,Carrera 120 H # 54 A - 200 (201),0.0,0.0,,,DAGRD,,1,1798.313337053571,16.80233873639788,288.2953404017857,0.0286699192864554,8.0,8.0,1864.2473,2022-08-06 01:40:00,8,141.61206,43.3463278,51.074440275,98.09175151,104.715241055,159.86320847,186.17729869,202.58410434,260.587095554,346.841830774,461.87603023,602.326168973,976.854005426,178.95752197000002,201.00456737,256.436720464,375.885067194,477.684782345,606.166926256,1009.144678856,142.37420187,165.930773813,211.193324588,341.711862579,472.787981573,588.3922962910001,966.971962556,140.731490003,192.285618608,231.795590014,362.075745225,513.5324389530001,610.405046171,960.588637636,106.443881163,142.387485238,226.033978288,333.065585815,480.080728323,591.163327519,923.786500521
